cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
259,77.18652944,76.85401711,57.59421419,62.04265787,60.9678211,59.13646196,40.91241396,52.36416425
260,77.21883952,76.92692175,57.60946813,62.03325661,60.87481599,59.15134993,40.94956294,52.01161344
261,77.22739618,76.93944193,57.37628587,62.0236057,60.87989126,59.02895601,40.98008098,52.26047283
262,77.24466716,76.9132974,57.46943095,62.01432341,60.86947229,59.0663375,41.01398846,51.92866031
263,77.26014894,76.90437416,57.26280867,62.004161,60.79954707,59.01365129,41.03920463,52.34342596
264,77.28427295,76.89155189,57.53540945,61.99525012,60.8589123,59.10504634,41.07256499,52.19825798
265,77.28957321,76.89705276,57.48720378,61.98628315,60.90589022,59.09844861,41.10202643,52.40564081
266,77.30913676,76.96341824,57.67508051,61.97796023,60.97263056,59.19895144,41.1368107,52.40564081
267,77.32971451,77.01992484,57.70834178,61.96964867,60.99823869,59.15858344,41.17075969,52.63376192
268,77.35171985,76.9224959,57.83004542,61.96202819,61.05757297,59.24312695,41.21162,52.50933223
269,77.3652978,76.96159791,57.78566062,61.95426521,61.08826339,59.26355651,41.24873143,52.38490253
270,77.37186845,76.95084731,57.70605906,61.94591575,61.02983202,59.16918854,41.27883447,52.38490253
271,77.38943787,76.94166777,57.71061367,61.93792019,61.05616367,59.17762502,41.30960978,52.63376192
